r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
eeyora — more will suffer my hell [shoegaze] (2022),more will suffer my hell,2022-09-16,0.78,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'more will suffer my hell', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/AVmwy_einRo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""more will suffer my hell""></iframe>', 'author_name': 'eeyora - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/AVmwy_einRo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCKBVJw9t_NaCn_bLSyACxIA'}}",eeyora,more will suffer my hell,,,shoegaze,youtube,,https://www.youtube.com/watch?v=AVmwy_einRo,AVmwy_einRo,,,,more will suffer my hell,eeyora - Topic,2022-09-12T10:03:34Z,PT6M,105,https://i.ytimg.com/vi/AVmwy_einRo/hqdefault.jpg,1,0,"['eeyora', 'swelter', 'more will suffer my hell']",105,1,0,06:,2022-09-12,7
The Wet Secrets - Tidal Wave Of Hate (Baby Let's Surf) [canadian indie rock] (2017),Tidal Wave Of Hate (Baby Let's Surf),2022-09-18,0.69,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Tidal Wave Of Hate (Baby Let's Surf)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/SViUoVKzfuc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tidal Wave Of Hate (Baby Let\'s Surf)""></iframe>', 'author_name': 'The Wet Secrets - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SViUoVKzfuc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCq31ZXDn3mHElJ4fV1i5Omg'}}",The Wet Secrets,Tidal Wave Of Hate,,,canadian indie rock,youtube,,https://www.youtube.com/watch?v=SViUoVKzfuc,SViUoVKzfuc,,,,Tidal Wave Of Hate (Baby Let's Surf),The Wet Secrets - Topic,2018-07-30T15:50:34Z,PT4M23S,351,https://i.ytimg.com/vi/SViUoVKzfuc/hqdefault.jpg,29,0,"['The Wet Secrets', 'The Tyranny Of Objects', ""Tidal Wave Of Hate (Baby Let's Surf)""]",351,29,0,04:23,2018-07-30,7
Rubber Band Gun -- My Time [Indie Rock] (2021),Rubber Band Gun - My Time (Official Video),2022-09-18,0.78,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Rubber Band Gun - My Time (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/u7r_ZUbpYes?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Rubber Band Gun - My Time (Official Video)""></iframe>', 'author_name': 'Earth Libraries', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/u7r_ZUbpYes/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/EarthLibraries'}}",Rubber Band Gun,My Time,Rubber Band Gun,My Time,indie rock,youtube,,https://www.youtube.com/watch?v=u7r_ZUbpYes,u7r_ZUbpYes,,,,Rubber Band Gun - My Time (Official Video),Earth Libraries,2021-07-26T18:53:37Z,PT6M40S,1035,https://i.ytimg.com/vi/u7r_ZUbpYes/hqdefault.jpg,47,6,,1.04K,47,6,06:40,2021-07-26,7
Dimitri — Self Promotion [Synthpop] (2012),Self Promotion,2022-09-18,0.88,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Self Promotion', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/DnHUiDcCDHg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Self Promotion""></iframe>', 'author_name': 'Dimitri De Alencar 2', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DnHUiDcCDHg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCrbGwWU3DQmeeC9lEo-ibvQ'}}",Dimitri,Self Promotion,,,synthpop,youtube,,https://www.youtube.com/watch?v=DnHUiDcCDHg,DnHUiDcCDHg,,,,Self Promotion,Dimitri De Alencar 2,2022-09-15T15:34:28Z,PT3M27S,164,https://i.ytimg.com/vi/DnHUiDcCDHg/hqdefault.jpg,1,0,,164,1,0,03:27,2022-09-15,6
y0lksnorter - all my friends are dead or on meth [folk/uke] (2022),all my friends are dead or on meth,2022-09-17,0.88,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'all my friends are dead or on meth', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/53z3I-H2K8Y?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""all my friends are dead or on meth""></iframe>', 'author_name': 'y0lksnorter', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/53z3I-H2K8Y/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC7TwIgd_j660uX2Y0TcL0nw'}}",y0lksnorter,all my friends are dead or on meth,,,"folk, uke",youtube,,https://www.youtube.com/watch?v=53z3I-H2K8Y,53z3I-H2K8Y,,,,all my friends are dead or on meth,y0lksnorter,2022-09-17T22:35:30Z,PT2M28S,34,https://i.ytimg.com/vi/53z3I-H2K8Y/hqdefault.jpg,1,0,,34,1,0,02:28,2022-09-17,6
"Gestures And Sounds -- To: Rivers, From: Chomp [indie rock/folk punk/alternative rock] (2017)","Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)",2022-09-15,0.7,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/OEQbgTWzgQ0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)""></iframe>', 'author_name': 'pondhopper', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OEQbgTWzgQ0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/pondhopperband'}}",Gestures And Sounds,"To: Rivers, From: Chomp",Gestures & Sounds,"To: Rivers, From: Chomp","indie rock, folk punk, alternative rock",youtube,,https://www.youtube.com/watch?v=OEQbgTWzgQ0,OEQbgTWzgQ0,,,,"Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)",pondhopper,2017-08-25T17:39:47Z,PT3M32S,14098,https://i.ytimg.com/vi/OEQbgTWzgQ0/hqdefault.jpg,94,10,"['Music video', 'Gestures', 'Sounds', 'Best new music', ""Bill Nye thinks we're a Band"", 'Fender Jazz Bass', 'Martin GPCPA4', 'Paiste Cymbals', 'Music Video Effects', 'C4D', 'Octane', 'cinema 4D', 'After Effects', 'gesturesandsounds', 'gestures&Sounds', 'Underground Indie Rock', 'Bill Nye', 'Underground Band 2017', 'Lombardo', 'TO: Rivers', 'From: Chomp', 'TO: RIVERS FROM: CHOMP', 'Animated', 'Animated Music Video', 'Upright Piano', 'Indie Folk', 'Erik Fashingbauer', 'Jory Federighi', 'Brian Legoo', 'Jeremy Lombardo', 'New Music']",14.1K,94,10,03:32,2017-08-25,6
Dimitri — Mirror [Coldwave] (2018),Mirror,2022-09-18,0.75,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mirror', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/soHzv4MRf0c?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mirror""></iframe>', 'author_name': 'Dimitri De Alencar 2', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/soHzv4MRf0c/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCrbGwWU3DQmeeC9lEo-ibvQ'}}",Dimitri,Mirror,,,coldwave,youtube,,https://www.youtube.com/watch?v=soHzv4MRf0c,soHzv4MRf0c,,,,Mirror,Dimitri De Alencar 2,2022-09-18T01:48:56Z,PT2M56S,185,https://i.ytimg.com/vi/soHzv4MRf0c/hqdefault.jpg,2,0,,185,2,0,02:56,2022-09-18,6
Future Islands - Ran [Synth Pop] (2017),Future Islands - Ran,2022-09-18,0.75,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Future Islands - Ran', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/rVjaCwgEJrI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Future Islands - Ran""></iframe>', 'author_name': 'Cheap Vinyl Records UK', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/rVjaCwgEJrI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/CheapVinylRecordsUK'}}",Future Islands,Ran,Future Islands,Ran,synth pop,youtube,,https://www.youtube.com/watch?v=rVjaCwgEJrI,rVjaCwgEJrI,,,,Future Islands - Ran,Cheap Vinyl Records UK,2017-02-08T15:15:27Z,PT3M26S,17564,https://i.ytimg.com/vi/rVjaCwgEJrI/hqdefault.jpg,239,7,,17.6K,239,7,03:26,2017-02-08,6
Shay De Castro - Mapping the Heavens [techno] (2022),PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek],2022-09-16,0.88,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/1Sd5MM-InPM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek]""></iframe>', 'author_name': 'Techno District', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1Sd5MM-InPM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TechnoDistrict'}}",Shay De Castro,Mapping the Heavens,PREMIERE: Shay De Castro,Mapping the Heavens,techno,youtube,,https://www.youtube.com/watch?v=1Sd5MM-InPM,1Sd5MM-InPM,,,,PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek],Techno District,2022-09-15T16:00:00Z,PT6M28S,2576,https://i.ytimg.com/vi/1Sd5MM-InPM/hqdefault.jpg,135,12,"['techno', 'premiere', 'shay de castro', 'mapping the heavens', 'original mix', 'kraftek', '2022', 'techno 2022', 'techno premiere', 'pleasurekraft', 'techno district', 'dark tech channel', 'shay de castro mapping the heavens', 'mapping the heavens shay de castro', 'shay de castro - mapping the heavens', 'mapping the heavens - shay de castro', 'shay de casto mapping the heavens original mix', 'mapping the heavens original mix shay de castro', 'shay de castro - mapping the heavens original mix', 'Techno District', 'Kraftek']",2.58K,135,12,06:28,2022-09-15,6
Churchdown Male Voice Choir - The Sound of Silence[Pop],Churchdown Male Voice Choir OFFICIAL YouTube Channel.,2022-09-18,0.72,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Churchdown Male Voice Choir OFFICIAL YouTube Channel.', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/h2d9W-g_ncc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Churchdown Male Voice Choir OFFICIAL YouTube Channel.""></iframe>', 'author_name': 'Churchdown Male Voice Choir - Official Channel', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/h2d9W-g_ncc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCzXu9Ol3WAKI0_Kte6RTcGg'}}",Churchdown Male Voice Choir,The Sound of Silence,,,pop,youtube,,https://www.youtube.com/watch?v=h2d9W-g_ncc,h2d9W-g_ncc,,,,Churchdown Male Voice Choir OFFICIAL YouTube Channel.,Churchdown Male Voice Choir - Official Channel,2019-07-21T23:12:23Z,PT4M,500,https://i.ytimg.com/vi/h2d9W-g_ncc/hqdefault.jpg,13,1,"['Churchdown', 'MVC', 'Male', 'Singing', 'The Sound of Silence']",500,13,1,04:,2019-07-21,6
Shikabane - hatred [black metal / hardcore / crust] (2000),Shikabane (屍) - Hatred (憎悪) [Japanese blackened crust / grindcore],2022-09-18,0.73,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Shikabane (屍) - Hatred (憎悪) [Japanese blackened crust / grindcore]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/V2JtU4YPIYY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Shikabane (屍) - Hatred (憎悪) [Japanese blackened crust / grindcore]""></iframe>', 'author_name': 'BlacKronstadt', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/V2JtU4YPIYY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/BlacKronstadt'}}",Shikabane,hatred,,,"black metal, hardcore, crust",youtube,,https://www.youtube.com/watch?v=V2JtU4YPIYY,V2JtU4YPIYY,,,,Shikabane (屍) - Hatred (憎悪) [Japanese blackened crust / grindcore],BlacKronstadt,2010-01-03T19:15:17Z,PT3M17S,53858,https://i.ytimg.com/vi/V2JtU4YPIYY/hqdefault.jpg,1016,27,"['shikabane', '屍', 'crust', 'blackened crust', 'hardcore', 'grindcore', 'punk', 'japan', 'japanese']",53.9K,1.02K,27,03:17,2010-01-03,5
FUBAR - Something Good [Pop-punk/Grunge/Alt-Rock] (2022),Something Good - FUBAR Official Music Video,2022-09-16,0.69,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Something Good - FUBAR Official Music Video', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/eKhXaVkYfBc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Something Good - FUBAR Official Music Video""></iframe>', 'author_name': 'FUBAR', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/eKhXaVkYfBc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCkojsDbGH2vj9QTYVPMWTyQ'}}",FUBAR,Something Good,Something Good,FUBAR,"pop-punk, grunge, alt-rock",youtube,,https://www.youtube.com/watch?v=eKhXaVkYfBc,eKhXaVkYfBc,,,,Something Good - FUBAR Official Music Video,FUBAR,2022-09-16T16:00:25Z,PT2M1S,209,https://i.ytimg.com/vi/eKhXaVkYfBc/hqdefault.jpg,11,5,"['FUBAR', 'Rock', 'Band', 'Rock Band', 'Artist', 'British', 'UK', 'Local', 'Bristol', 'Jake Edwards', 'Matthew Butters', 'Aaron Miles', 'Sam Harbridge', 'Single', 'Music video', 'Video', 'Music', 'Arctic Monkeys', 'Nirvana', 'Bands like', 'Foo Fighters', 'Studio Video', 'Tour', 'Live', 'Something Good', 'Song', 'Grunge']",209,11,5,02:01,2022-09-16,5
Hatefiles - Hatefiles [Hardcore] (2022),[EGxHC] Hatefiles - Hatefiles - 2022 (Full EP),2022-09-16,0.73,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '[EGxHC] Hatefiles - Hatefiles - 2022 (Full EP)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/1c7fnfZD8RM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""[EGxHC] Hatefiles - Hatefiles - 2022 (Full EP)""></iframe>', 'author_name': 'XstekkahX', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1c7fnfZD8RM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/XstekkahX'}}",Hatefiles,Hatefiles,Hatefiles,Hatefiles - 2022,hardcore,youtube,,https://www.youtube.com/watch?v=1c7fnfZD8RM,1c7fnfZD8RM,,,,[EGxHC] Hatefiles - Hatefiles - 2022 (Full EP),XstekkahX,2022-09-09T17:07:34Z,PT6M17S,267,https://i.ytimg.com/vi/1c7fnfZD8RM/hqdefault.jpg,15,2,"['hardcore', 'hardcoremusic', 'hardcore music', 'heavy heardcore', 'heavyhardcore', 'metallic hardcore', 'metallichardcore', 'erdoglijahardcore', 'hardcorepunk', 'hardcore punk', 'punk', 'punkrock', 'hcpunk', 'live', 'show', 'live show', 'shoegaze', 'cloudrap', 'cloudtrap', 'emorap', 'rap']",267,15,2,06:17,2022-09-09,5
Monofader -- Mimic [Futurepop] (2004),Mimic,2022-09-16,1.0,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mimic', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/CrLLJJVSgE4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mimic""></iframe>', 'author_name': 'Monofader - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/CrLLJJVSgE4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCx8qcoexCpPOc7CgrDfcbyQ'}}",Monofader,Mimic,,,futurepop,youtube,,https://www.youtube.com/watch?v=CrLLJJVSgE4,CrLLJJVSgE4,,,,Mimic,Monofader - Topic,2015-02-08T16:37:41Z,PT4M48S,995,https://i.ytimg.com/vi/CrLLJJVSgE4/hqdefault.jpg,24,0,"['Monofader', 'Frost', 'Mimic']",995,24,0,04:48,2015-02-08,5
Empress - The Fall of Kingdoms [Symphonic Metal] (2022),EMPRESS - The Fall of Kingdoms (Official Video),2022-09-15,0.67,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'EMPRESS - The Fall of Kingdoms (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/z2T8nZ7hniI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""EMPRESS - The Fall of Kingdoms (Official Video)""></iframe>', 'author_name': 'Empress Legion', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/z2T8nZ7hniI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC935_iEZwpt4G9Ali6j0VmQ'}}",Empress,The Fall of Kingdoms,EMPRESS,The Fall of Kingdoms,symphonic metal,youtube,,https://www.youtube.com/watch?v=z2T8nZ7hniI,z2T8nZ7hniI,,,,EMPRESS - The Fall of Kingdoms (Official Video),Empress Legion,2022-09-07T03:59:36Z,PT5M55S,1159,https://i.ytimg.com/vi/z2T8nZ7hniI/hqdefault.jpg,98,27,"['Fall', 'Kingdoms', 'empress', 'music video', 'symphonic metal', 'power metal', 'heavy metal', 'mad with power', 'lords of the trident', 'epic music', 'elder scrolls music', 'oblivion', 'fantasy', 'epica', 'kamelot', 'nightwish', 'within temptation']",1.16K,98,27,05:55,2022-09-07,5
Son Cesano - Monus Bonus [instrumental psychedelic / stoner rock] (2022),Son Cesano - Monus Bonus (Single 2022),2022-09-17,1.0,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Son Cesano - Monus Bonus (Single 2022)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5sInQcz_dwg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Son Cesano - Monus Bonus (Single 2022)""></iframe>', 'author_name': '666MrDoom', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5sInQcz_dwg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/666MrDoom'}}",Son Cesano,Monus Bonus,Son Cesano,Monus Bonus,"instrumental psychedelic, stoner rock",youtube,,https://www.youtube.com/watch?v=5sInQcz_dwg,5sInQcz_dwg,,,,Son Cesano - Monus Bonus (Single 2022),666MrDoom,2022-09-17T10:00:04Z,PT7M16S,1191,https://i.ytimg.com/vi/5sInQcz_dwg/hqdefault.jpg,105,6,"['heavy', 'stoner', 'doom', 'metal', 'rock', 'new', 'album', '2018', '2019', '2020', '2014', '2015', '2016', '2017', '666mrdoom', 'full album 2021', 'doom metal', 'stoner rock', '2022', '2023', '2024']",1.19K,105,6,07:16,2022-09-17,5
Ferocious Dog -- Hell hounds [celtic folk punk] (2008),Ferocious Dog - Hell hounds (Official Music Video),2022-09-15,0.71,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ferocious Dog - Hell hounds (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/3xDc5z6RzFw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ferocious Dog - Hell hounds (Official Music Video)""></iframe>', 'author_name': 'HeadstockFilms', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/3xDc5z6RzFw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/HeadstockFilms'}}",Ferocious Dog,Hell hounds,Ferocious Dog,Hell hounds,celtic folk punk,youtube,,https://www.youtube.com/watch?v=3xDc5z6RzFw,3xDc5z6RzFw,,,,Ferocious Dog - Hell hounds (Official Music Video),HeadstockFilms,2012-10-21T17:57:22Z,PT3M29S,180115,https://i.ytimg.com/vi/3xDc5z6RzFw/hqdefault.jpg,969,65,"['ferocious', 'dog', 'hell', 'hounds', 'official', 'music', 'video', 'folk', 'punk', 'celtic', 'fiddle', 'rock', 'Rock Music (Musical Genre)', 'Celtic Music (Musical Genre)', 'rock music', 'Band', 'Live', 'Ireland', 'Alternative', 'Live Music', 'Pop Music', 'Dublin', 'Indie', 'Indie Rock (Musical Genre)']",180K,969,65,03:29,2012-10-21,5
Frank Black - Abstract Plain [rock],Frank Black - (I Want To Live On An) Abstract Plain,2022-09-19,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Frank Black - (I Want To Live On An) Abstract Plain', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/S7qm51SPads?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Frank Black - (I Want To Live On An) Abstract Plain""></iframe>', 'author_name': 'free8bit', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/S7qm51SPads/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/free8bit'}}",Frank Black,Abstract Plain,Frank Black,,rock,youtube,,https://www.youtube.com/watch?v=S7qm51SPads,S7qm51SPads,,,,Frank Black - (I Want To Live On An) Abstract Plain,free8bit,2011-07-30T01:20:11Z,PT2M16S,134985,https://i.ytimg.com/vi/S7qm51SPads/hqdefault.jpg,655,73,['indie rock'],135K,655,73,02:16,2011-07-30,5
