r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Danielson -- When it comes to you I'm lazy [indie rock] (2006),Danielson - When It Comes To You I'm Lazy,2022-09-27,0.74,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Danielson - When It Comes To You I'm Lazy"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SktAThk2iSg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Danielson - When It Comes To You I\'m Lazy""></iframe>', 'author_name': 'Alfredo', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SktAThk2iSg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC_9BW_MOlVkRFPv6thKwzIA'}}",Danielson,When it comes to you Im lazy,Danielson,When It Comes To You I'm Lazy,indie rock,youtube,,https://www.youtube.com/watch?v=SktAThk2iSg,SktAThk2iSg,,,,Danielson - When It Comes To You I'm Lazy,Alfredo,2017-01-13T04:27:38Z,PT3M56S,125,https://i.ytimg.com/vi/SktAThk2iSg/hqdefault.jpg,0,0,,125,0,0,03:56,2017-01-13,11
Postmodern Jukebox - Gangsta's Paradise ft. Robyn Adele Anderson (Coolio Cover) [1920's style Jazz],Gangsta's Paradise - Vintage 1920's Al Capone Style Coolio Cover ft. Robyn Adele Anderson,2022-09-29,0.68,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Gangsta's Paradise - Vintage 1920's Al Capone Style Coolio Cover ft. Robyn Adele Anderson"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Rve03u7oEvI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Gangsta&#39;s Paradise - Vintage 1920&#39;s Al Capone Style Coolio Cover ft. Robyn Adele Anderson""></iframe>', 'author_name': 'PostmodernJukebox', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Rve03u7oEvI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/postmodernjukebox'}}",Postmodern Jukebox,Gangstas Paradise ft. Robyn Adele Anderson,Gangsta,s Paradise - Vintage 1920,1920's style jazz,youtube,,https://www.youtube.com/watch?v=Rve03u7oEvI,Rve03u7oEvI,,,,Gangsta's Paradise - Vintage 1920's Al Capone Style Coolio Cover ft. Robyn Adele Anderson,PostmodernJukebox,2015-03-10T10:56:51Z,PT4M3S,19861076,https://i.ytimg.com/vi/Rve03u7oEvI/hqdefault.jpg,230934,4585,"['coolio', ""Gangsta's Paradise (Composition)"", ""1920's"", 'flapper', 'jazz', 'blues', 'ragtime', 'robyn adele anderson']",19.9M,231K,4.58K,04:03,2015-03-10,11
Tristâme -- Late Summer Storm [Alternative rock] (2022),Tristâme - Late Summer Storm (Animated Music Video),2022-09-28,0.83,10.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tristâme - Late Summer Storm (Animated Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/wwGDH5ek7Gc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tristâme - Late Summer Storm (Animated Music Video)""></iframe>', 'author_name': 'Tristâme Music', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wwGDH5ek7Gc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/TristVid'}}",Tristâme,Late Summer Storm,Tristâme,Late Summer Storm,alternative rock,youtube,,https://www.youtube.com/watch?v=wwGDH5ek7Gc,wwGDH5ek7Gc,,,,Tristâme - Late Summer Storm (Animated Music Video),Tristâme Music,2022-09-15T04:16:18Z,PT4M23S,365,https://i.ytimg.com/vi/wwGDH5ek7Gc/hqdefault.jpg,35,18,"['tristame', 'rami', 'rock', 'indie', 'folk', 'deceiving sun', 'alternative', 'pop rock', 'syria', 'damascus', 'nyc', 'music']",365,35,18,04:23,2022-09-15,10
The Last Man - Between Shadows [stoner/prog hard rock] (2021),Between Shadows,2022-09-27,0.71,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Between Shadows', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/U1FySdJ6f_0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Between Shadows""></iframe>', 'author_name': 'The Last Man - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/U1FySdJ6f_0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCMZESFXAscYHr-MwGbaImRA'}}",The Last Man,Between Shadows,,,"stoner, prog hard rock",youtube,,https://www.youtube.com/watch?v=U1FySdJ6f_0,U1FySdJ6f_0,,,,Between Shadows,The Last Man - Topic,2021-04-28T10:01:32Z,PT7M17S,2033,https://i.ytimg.com/vi/U1FySdJ6f_0/hqdefault.jpg,105,0,"['The Last Man', 'Between Shadows']",2.03K,105,0,07:17,2021-04-28,9
Pat Benatar - Shadows Of the Night [Rock],Shadows Of The Night (Remastered),2022-09-29,0.99,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Shadows Of The Night (Remastered)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/pFlANWvdhdQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Shadows Of The Night (Remastered)""></iframe>', 'author_name': 'Pat Benatar - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/pFlANWvdhdQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC2kQ55vxVaZqFPmefRlX5yg'}}",Pat Benatar,Shadows Of the Night,,,rock,youtube,,https://www.youtube.com/watch?v=pFlANWvdhdQ,pFlANWvdhdQ,,,,Shadows Of The Night (Remastered),Pat Benatar - Topic,2017-01-23T20:46:01Z,PT3M43S,423643,https://i.ytimg.com/vi/pFlANWvdhdQ/hqdefault.jpg,7392,67,"['Pat Benatar', 'パットベネター', 'パット・ベネター', 'Greatest Hits', 'Shadows Of The Night', 'シャドウ・オブ・ザ・ナイト']",424K,7.39K,67,03:43,2017-01-23,9
SIZOR - ХОЛОДНЫЕ СТЕНЫ [Post-Punk] (2021),"SIZOR - ХОЛОДНЫЕ СТЕНЫ (Lyrics, Post-Punk)",2022-09-25,0.69,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'SIZOR - ХОЛОДНЫЕ СТЕНЫ (Lyrics, Post-Punk)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/NwUGbGmMQos?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""SIZOR - ХОЛОДНЫЕ СТЕНЫ (Lyrics, Post-Punk)""></iframe>', 'author_name': 'SIZOR', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/NwUGbGmMQos/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC6HF5rnyQ8NrNB-rXldFU5g'}}",SIZOR,ХОЛОДНЫЕ СТЕНЫ,SIZOR,ХОЛОДНЫЕ СТЕНЫ,post-punk,youtube,,https://www.youtube.com/watch?v=NwUGbGmMQos,NwUGbGmMQos,,,,"SIZOR - ХОЛОДНЫЕ СТЕНЫ (Lyrics, Post-Punk)",SIZOR,2021-10-15T19:24:55Z,PT3M21S,68429,https://i.ytimg.com/vi/NwUGbGmMQos/hqdefault.jpg,1985,109,"['sizor', 'sizor холодные стены', 'сизор', 'сизор пост панк', 'sizor post punk', 'sizor track', 'холодные стены', 'постпанк', 'пост-панк', 'пост панк плейлист', 'post punk playlist', 'russian post punk', 'post-punk', 'post-punk russian', 'post-punk radio', 'пост панк', 'пост-панк русский', 'пост-панк лучшее', 'пост-панк радио', 'пост-панк плейлист', 'пост-панк музыка', 'doomer', 'doomer music', 'думер', 'думер музыка']",68.4K,1.98K,109,03:21,2021-10-15,9
3MC V01D -- Television = Reality [experimental] (2022),Television = Reality,2022-09-27,0.81,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Television = Reality', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5D_S9fvaN34?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Television = Reality""></iframe>', 'author_name': '3MC V01D', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5D_S9fvaN34/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCAnzNLm5u2VgGQCNWRlEhAw'}}",3MC V01D,Television = Reality,,,experimental,youtube,,https://www.youtube.com/watch?v=5D_S9fvaN34,5D_S9fvaN34,,,,Television = Reality,3MC V01D,2022-09-26T20:53:46Z,PT6M16S,64,https://i.ytimg.com/vi/5D_S9fvaN34/hqdefault.jpg,0,0,,64,0,0,06:16,2022-09-26,9
Sorcha Richardson -- Smiling Like an Idiot [Indie Pop] (2022),Smiling Like An Idiot,2022-09-28,0.73,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Smiling Like An Idiot', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/FPQ-cPb8YHM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Smiling Like An Idiot""></iframe>', 'author_name': 'Sorcha Richardson - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/FPQ-cPb8YHM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCiNphtG7N2-UY_7-TXnNzrA'}}",Sorcha Richardson,Smiling Like an Idiot,,,indie pop,youtube,,https://www.youtube.com/watch?v=FPQ-cPb8YHM,FPQ-cPb8YHM,,,,Smiling Like An Idiot,Sorcha Richardson - Topic,2022-09-22T10:04:57Z,PT4M18S,394,https://i.ytimg.com/vi/FPQ-cPb8YHM/hqdefault.jpg,12,0,"['Sorcha Richardson', 'Alex Casnoff', 'Smiling Like An Idiot']",394,12,0,04:18,2022-09-22,8
"Folk B*tch Trio -- Shivers (Boys Next Door Cover) [folk, acoustic, indie] (2022)",Shivers (The Boys Next Door Cover) LIVE at Apax Warehouse- Folk B*tch Trio,2022-09-27,0.9,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Shivers (The Boys Next Door Cover) LIVE at Apax Warehouse- Folk B*tch Trio', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/-ZstRr88I5k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Shivers (The Boys Next Door Cover) LIVE at Apax Warehouse- Folk B*tch Trio""></iframe>', 'author_name': 'Folk B*tch Trio', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/-ZstRr88I5k/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCFx5CW2LVp1e1mip4spylDg'}}",Folk B*tch Trio,Shivers,,,"folk, acoustic, indie",youtube,,https://www.youtube.com/watch?v=-ZstRr88I5k,-ZstRr88I5k,,,,Shivers (The Boys Next Door Cover) LIVE at Apax Warehouse- Folk B*tch Trio,Folk B*tch Trio,2022-09-27T00:29:06Z,PT4M28S,206,https://i.ytimg.com/vi/-ZstRr88I5k/hqdefault.jpg,12,3,,206,12,3,04:28,2022-09-27,8
Half-Life - RAY [J-Rock] (2022),"Half-Life / RAY    Official Music Video""2022年第三弾シングル""",2022-09-27,0.76,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Half-Life / RAY    Official Music Video""2022年第三弾シングル""', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ubboP9Qq1wM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Half-Life / RAY    Official Music Video""2022年第三弾シングル""""></iframe>', 'author_name': 'youtube Half-Life', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ubboP9Qq1wM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/infohalflife'}}",Half-Life,RAY,Half,"Life / RAY""2022年第三弾シングル",j-rock,youtube,,https://www.youtube.com/watch?v=ubboP9Qq1wM,ubboP9Qq1wM,,,,"Half-Life / RAY    Official Music Video""2022年第三弾シングル""",youtube Half-Life,2022-08-01T11:00:28Z,PT3M33S,1873,https://i.ytimg.com/vi/ubboP9Qq1wM/hqdefault.jpg,106,3,,1.87K,106,3,03:33,2022-08-01,8
Ty Wagner - I'm a No-Count [Garage Rock] (1966),Ty Wagner - I'm A No-Count,2022-09-26,0.8,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Ty Wagner - I'm A No-Count"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/38AgcitDQRU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ty Wagner - I\'m A No-Count""></iframe>', 'author_name': 'Bolt24 Hot Sounds', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/38AgcitDQRU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Bolt24HotSounds'}}",Ty Wagner,Im a No-Count,Ty Wagner,I'm A No-Count,garage rock,youtube,,https://www.youtube.com/watch?v=38AgcitDQRU,38AgcitDQRU,,,,Ty Wagner - I'm A No-Count,Bolt24 Hot Sounds,2013-03-16T17:57:39Z,PT2M29S,16143,https://i.ytimg.com/vi/38AgcitDQRU/hqdefault.jpg,247,12,,16.1K,247,12,02:29,2013-03-16,8
"Bobby Konders - Diseases Version/Mad Mad Riddim [Jamaica/US, Dancehall/Dub](1996)","Bobby Konders - Diseases Version/Mad Mad Riddim [Jamaica/US, Dancehall/Dub](1996)",2022-09-30,0.91,8.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'Bobby Konders - Diseases Version/Mad Mad Riddim [Jamaica/US, Dancehall/Dub](1996)', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/-dLZBNQ3biY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bobby Konders - Diseases Version/Mad Mad Riddim [Jamaica/US, Dancehall/Dub](1996)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'BaronRodriguez3000', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/-dLZBNQ3biY/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/nealcooper3000'}, 'type': 'youtube.com'}",Bobby Konders,Diseases Version/Mad Mad Riddim,Bobby Konders,Diseases Version/Mad Mad Riddim,"jamaica, us, dancehall, dub",youtube,,https://www.youtube.com/watch?v=-dLZBNQ3biY,-dLZBNQ3biY,,,,"Bobby Konders - Diseases Version/Mad Mad Riddim [Jamaica/US, Dancehall/Dub](1996)",BaronRodriguez3000,2022-09-30T06:37:29Z,PT3M,35,https://i.ytimg.com/vi/-dLZBNQ3biY/hqdefault.jpg,1,0,,35,1,0,03:,2022-09-30,8
Rúsh - Anthem [Hard Rock] An early track from this classic prog rock band when they were still in their hard rock phase.,Rush Anthem,2022-09-29,0.83,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Rush Anthem', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/_VcswhBy9tk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Rush Anthem""></iframe>', 'author_name': 'bryant313', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/_VcswhBy9tk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/bryant313'}}",Rúsh,Anthem,,,hard rock,youtube,,https://www.youtube.com/watch?v=_VcswhBy9tk,_VcswhBy9tk,,,,Rush Anthem,bryant313,2008-05-21T05:02:48Z,PT4M28S,895408,https://i.ytimg.com/vi/_VcswhBy9tk/hqdefault.jpg,6117,883,"['Rush', 'Anthem']",895K,6.12K,883,04:28,2008-05-21,8
"Barbecue Bob - Yo Yo Blues [blues, 1929] - this one's a banger",Yo Yo Blues,2022-09-29,1.0,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Yo Yo Blues', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/EtIakmZSDmM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Yo Yo Blues""></iframe>', 'author_name': 'Barbecue Bob - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/EtIakmZSDmM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCVmUizf0TAlYMsWeZXSgiiA'}}",Barbecue Bob,Yo Yo Blues,,,"blues, 1929",youtube,,https://www.youtube.com/watch?v=EtIakmZSDmM,EtIakmZSDmM,,,,Yo Yo Blues,Barbecue Bob - Topic,2014-11-08T07:28:05Z,PT2M57S,3523,https://i.ytimg.com/vi/EtIakmZSDmM/hqdefault.jpg,110,1,"['Barbecue Bob', 'Barbecue Bob Vol. 2 (1928 - 1929)', 'Yo Yo Blues']",3.52K,110,1,02:57,2014-11-08,8
Klaymore - White Woman's Instagram [Symphonic Power Metal Bo Burnham Cover],"""WHITE WOMAN'S INSTAGRAM"" [Power Metal Bo Burnham Cover] feat @NoteBlock || Klaymore / @Katy Scary",2022-09-30,0.67,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""WHITE WOMAN\'S INSTAGRAM"" [Power Metal Bo Burnham Cover] feat @NoteBlock || Klaymore / @Katy Scary', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/H2T_Ac7tRnw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""&quot;WHITE WOMAN&#39;S INSTAGRAM&quot; [Power Metal Bo Burnham Cover] feat @NoteBlock || Klaymore / @Katy Scary""></iframe>', 'author_name': 'Klaymore', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/H2T_Ac7tRnw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Klaymore'}}",Klaymore,White Womans Instagram,,WHITE WOMANS INSTAGRAM,symphonic power metal bo burnham cover,youtube,,https://www.youtube.com/watch?v=H2T_Ac7tRnw,H2T_Ac7tRnw,,,,"""WHITE WOMAN'S INSTAGRAM"" [Power Metal Bo Burnham Cover] feat @NoteBlock || Klaymore / @Katy Scary",Klaymore,2022-09-29T16:00:12Z,PT4M21S,190,https://i.ytimg.com/vi/H2T_Ac7tRnw/hqdefault.jpg,38,19,,190,38,19,04:21,2022-09-29,8
Beat Farmers - Bigger Stones [rockabilly],Bigger Stones,2022-09-29,0.9,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bigger Stones', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/92T6skSf_6g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bigger Stones""></iframe>', 'author_name': 'The Beat Farmers - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/92T6skSf_6g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCBBapMbJ891BFfbBlLvsCkw'}}",Beat Farmers,Bigger Stones,,,rockabilly,youtube,,https://www.youtube.com/watch?v=92T6skSf_6g,92T6skSf_6g,,,,Bigger Stones,The Beat Farmers - Topic,2014-11-08T18:23:38Z,PT2M25S,8721,https://i.ytimg.com/vi/92T6skSf_6g/hqdefault.jpg,106,4,"['The Beat Farmers', 'Tales Of The New West', 'Bigger Stones']",8.72K,106,4,02:25,2014-11-08,8
Hera -- Burn to Feel [Indie-Pop] (2022),Burn to Feel,2022-09-29,0.62,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Burn to Feel', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/iVGylkGfeAo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Burn to Feel""></iframe>', 'author_name': 'Hera - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/iVGylkGfeAo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCw1lxW_uJnmXMgPjPaolKdg'}}",Hera,Burn to Feel,,,indie-pop,youtube,,https://www.youtube.com/watch?v=iVGylkGfeAo,iVGylkGfeAo,,,,Burn to Feel,Hera - Topic,2022-08-04T10:08:12Z,PT3M10S,228,https://i.ytimg.com/vi/iVGylkGfeAo/hqdefault.jpg,7,0,"['Hera', 'Burn to Feel']",228,7,0,03:10,2022-08-04,7
Patrick Sweany Band - Frannie's Blues [Blues Rock / Southern Rock] (2006),Frannie's Blues,2022-09-29,0.89,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Frannie's Blues"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/pAMKObMDFNI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Frannie\'s Blues""></iframe>', 'author_name': 'Patrick Sweany - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/pAMKObMDFNI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UClzsVTQ6fu4lFFg0yXH9GZQ'}}",Patrick Sweany Band,Frannies Blues,,,"blues rock, southern rock",youtube,,https://www.youtube.com/watch?v=pAMKObMDFNI,pAMKObMDFNI,,,,Frannie's Blues,Patrick Sweany - Topic,2014-11-26T13:37:04Z,PT3M46S,4155,https://i.ytimg.com/vi/pAMKObMDFNI/hqdefault.jpg,66,1,"['Patrick Sweany Band', ""C'Mon C'Mere"", ""Frannie's Blues""]",4.16K,66,1,03:46,2014-11-26,7
TOLEDO -- How It Ends [Dream Pop] (2022),TOLEDO - How It Ends (Official Music Video),2022-09-25,0.77,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'TOLEDO - How It Ends (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/uouXZj96Oro?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""TOLEDO - How It Ends (Official Music Video)""></iframe>', 'author_name': 'TOLEDO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/uouXZj96Oro/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TOLEDOband'}}",TOLEDO,How It Ends,TOLEDO,How It Ends,dream pop,youtube,,https://www.youtube.com/watch?v=uouXZj96Oro,uouXZj96Oro,,,,TOLEDO - How It Ends (Official Music Video),TOLEDO,2022-09-20T04:00:08Z,PT3M32S,13398,https://i.ytimg.com/vi/uouXZj96Oro/hqdefault.jpg,96,12,,13.4K,96,12,03:32,2022-09-20,7
