r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
It Figures - (It's a) Madhouse [Punk] (1987),It Figures - (It's A) Madhouse,2022-09-19,0.75,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""It Figures - (It's A) Madhouse"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/CIKatbjqUkg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""It Figures - (It\'s A) Madhouse""></iframe>', 'author_name': 'Ryan Fry', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/CIKatbjqUkg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/filter1987'}}",It Figures,,It Figures,,punk,youtube,,https://www.youtube.com/watch?v=CIKatbjqUkg,CIKatbjqUkg,,,,It Figures - (It's A) Madhouse,Ryan Fry,2016-09-25T11:35:49Z,PT3M52S,75,https://i.ytimg.com/vi/CIKatbjqUkg/hqdefault.jpg,2,0,"['chris boyle', 'steve moore', 'rick twombly', '80s', 'asteroid sam']",75,2,0,03:52,2016-09-25,6
Sirens of Ha Long -- Far East [indie rock] (2017),Sirens of Ha Long - Far East,2022-09-17,0.7,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Sirens of Ha Long - Far East', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/GLuGbbAJMRY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Sirens of Ha Long - Far East""></iframe>', 'author_name': 'Sirens of Ha Long', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/GLuGbbAJMRY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/SirensofHaLong'}}",Sirens of Ha Long,Far East,Sirens of Ha Long,Far East,indie rock,youtube,,https://www.youtube.com/watch?v=GLuGbbAJMRY,GLuGbbAJMRY,,,,Sirens of Ha Long - Far East,Sirens of Ha Long,2017-12-22T14:05:47Z,PT3M28S,1768,https://i.ytimg.com/vi/GLuGbbAJMRY/hqdefault.jpg,44,4,"['sirens', 'sirens of ha long', 'far east', 'far', 'east', 'music', 'hanoi', 'vietnam', 'ha long']",1.77K,44,4,03:28,2017-12-22,6
bronze -- heavier [glitchy noise rap] (2022),HEAVIER,2022-09-16,0.79,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'HEAVIER', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/z-YlCjTN6dY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""HEAVIER""></iframe>', 'author_name': 'Bronze - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/z-YlCjTN6dY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCd49Bgqci4fdrtE9BLO9n8A'}}",bronze,heavier,,,glitchy noise rap,youtube,,https://www.youtube.com/watch?v=z-YlCjTN6dY,z-YlCjTN6dY,,,,HEAVIER,Bronze - Topic,2022-09-09T04:01:10Z,PT2M30S,96,https://i.ytimg.com/vi/z-YlCjTN6dY/hqdefault.jpg,3,0,"['Bronze', 'Rob GF', 'BBRC', 'HEAVY', 'HEAVIER']",96,3,0,02:30,2022-09-09,5
Dimitri — Self Promotion [Synthpop] (2012),Self Promotion,2022-09-18,0.74,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Self Promotion', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/DnHUiDcCDHg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Self Promotion""></iframe>', 'author_name': 'Dimitri De Alencar 2', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DnHUiDcCDHg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCrbGwWU3DQmeeC9lEo-ibvQ'}}",Dimitri,Self Promotion,,,synthpop,youtube,,https://www.youtube.com/watch?v=DnHUiDcCDHg,DnHUiDcCDHg,,,,Self Promotion,Dimitri De Alencar 2,2022-09-15T15:34:28Z,PT3M27S,170,https://i.ytimg.com/vi/DnHUiDcCDHg/hqdefault.jpg,1,0,,170,1,0,03:27,2022-09-15,5
Juice - Do You Really Feel? (Acoustic Version) [Acoustic/Rock] (2022),Juice - Do You Really Feel? (Acoustic Version),2022-09-20,1.0,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Juice - Do You Really Feel? (Acoustic Version)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/T5n7wRW9yFs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Juice - Do You Really Feel? (Acoustic Version)""></iframe>', 'author_name': 'Juice', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/T5n7wRW9yFs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCP7LPalIw2_UWTzGoE0XAow'}}",Juice,Do You Really Feel?,Juice,Do You Really Feel?,"acoustic, rock",youtube,,https://www.youtube.com/watch?v=T5n7wRW9yFs,T5n7wRW9yFs,,,,Juice - Do You Really Feel? (Acoustic Version),Juice,2022-08-12T04:00:10Z,PT4M17S,37014,https://i.ytimg.com/vi/T5n7wRW9yFs/hqdefault.jpg,547,24,"['juice', 'its time for juice', 'juice a boy story', 'juice new music', 'juice girlfriend song music video', 'juice do you really feel music video', 'juice band', 'juice the band', 'New York indie', 'juice butterfly boy official', 'do you really feel acoustic']",37K,547,24,04:17,2022-08-12,5
Bastidas! - Element [Alternative/Post Grunge] (2019),Element,2022-09-20,0.68,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Element', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/EeZRQ7V0gIw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Element""></iframe>', 'author_name': 'Bastidas! - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/EeZRQ7V0gIw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCfWB0WaGdGYPadjwBcflAjA'}}",Bastidas!,Element,,,"alternative, post grunge",youtube,,https://www.youtube.com/watch?v=EeZRQ7V0gIw,EeZRQ7V0gIw,,,,Element,Bastidas! - Topic,2019-02-01T01:56:13Z,PT3M3S,2384,https://i.ytimg.com/vi/EeZRQ7V0gIw/hqdefault.jpg,69,4,"['Bastidas!', 'Galaxias', 'Element']",2.38K,69,4,03:03,2019-02-01,5
Broun Fellinis - Soulogik Syntax [Jazz / Hip-Hop] (1995),Broun Fellinis  - Soulogik Syntax,2022-09-19,0.85,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Broun Fellinis  - Soulogik Syntax', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/E1WeoBeSAsw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Broun Fellinis  - Soulogik Syntax""></iframe>', 'author_name': 'Sporting1210', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/E1WeoBeSAsw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/Sporting1210'}}",Broun Fellinis,Soulogik Syntax,Broun Fellinis,Soulogik Syntax,"jazz, hip hop",youtube,,https://www.youtube.com/watch?v=E1WeoBeSAsw,E1WeoBeSAsw,,,,Broun Fellinis  - Soulogik Syntax,Sporting1210,2013-06-11T20:51:21Z,PT5M6S,6672,https://i.ytimg.com/vi/E1WeoBeSAsw/hqdefault.jpg,108,7,"['Funk', 'Soul', 'spoken word', 'Hip hop', 'Jazz', 'Broun', 'Fellinis', 'Soulogik', 'syntax', 'Jazz-Funk', 'Aphrokubist', 'Broun Fellinis']",6.67K,108,7,05:06,2013-06-11,5
The Dandelion -- In the Shadow of Light [Psychedelic rock] (2015),The Dandelion - In the Shadow of Light,2022-09-18,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Dandelion - In the Shadow of Light', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/8wN5-5I8rXc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Dandelion - In the Shadow of Light""></iframe>', 'author_name': 'Captain Beefart', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/8wN5-5I8rXc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/CaptainBeeFart'}}",The Dandelion,In the Shadow of Light,The Dandelion,In the Shadow of Light,psychedelic rock,youtube,,https://www.youtube.com/watch?v=8wN5-5I8rXc,8wN5-5I8rXc,,,,The Dandelion - In the Shadow of Light,Captain Beefart,2015-09-25T21:46:30Z,PT3M46S,21812,https://i.ytimg.com/vi/8wN5-5I8rXc/hqdefault.jpg,446,31,"['the dandelion', 'Dandelion (Organism Classification)', 'Psychedelic Rock (Musical Genre)', 'Psychedelia (Musical Genre)', 'Psychedelic Folk (Musical Genre)', 'the dolly rocker movement', 'Sydney (City/Town/Village)', 'Australia (Country)', 'The Brian Jonestown Massacre (Musical Group)', 'fastandverybulbous']",21.8K,446,31,03:46,2015-09-25,5
Shay De Castro - Mapping the Heavens [techno] (2022),PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek],2022-09-16,0.78,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/1Sd5MM-InPM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek]""></iframe>', 'author_name': 'Techno District', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1Sd5MM-InPM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TechnoDistrict'}}",Shay De Castro,Mapping the Heavens,PREMIERE: Shay De Castro,Mapping the Heavens,techno,youtube,,https://www.youtube.com/watch?v=1Sd5MM-InPM,1Sd5MM-InPM,,,,PREMIERE: Shay De Castro - Mapping the Heavens (Original Mix) [Kraftek],Techno District,2022-09-15T16:00:00Z,PT6M28S,2661,https://i.ytimg.com/vi/1Sd5MM-InPM/hqdefault.jpg,139,12,"['techno', 'premiere', 'shay de castro', 'mapping the heavens', 'original mix', 'kraftek', '2022', 'techno 2022', 'techno premiere', 'pleasurekraft', 'techno district', 'dark tech channel', 'shay de castro mapping the heavens', 'mapping the heavens shay de castro', 'shay de castro - mapping the heavens', 'mapping the heavens - shay de castro', 'shay de casto mapping the heavens original mix', 'mapping the heavens original mix shay de castro', 'shay de castro - mapping the heavens original mix', 'Techno District', 'Kraftek']",2.66K,139,12,06:28,2022-09-15,5
It Prevails — Defenses Down [Melodic Hardcore] (2009),It Prevails - Defenses Down,2022-09-16,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'It Prevails - Defenses Down', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/UTBvPF3W4sg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""It Prevails - Defenses Down""></iframe>', 'author_name': 'uomorsomaiale', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UTBvPF3W4sg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/uomorsomaiale'}}",It Prevails,Defenses Down,It Prevails,Defenses Down,melodic hardcore,youtube,,https://www.youtube.com/watch?v=UTBvPF3W4sg,UTBvPF3W4sg,,,,It Prevails - Defenses Down,uomorsomaiale,2009-05-10T22:12:25Z,PT2M44S,284953,https://i.ytimg.com/vi/UTBvPF3W4sg/hqdefault.jpg,2492,385,"['It', 'Prevails', 'Defense', 'Down']",285K,2.49K,385,02:44,2009-05-10,5
Faetooth - Echolalia [Doom Metal] (2022),Faetooth - Echolalia [Lyric Video],2022-09-17,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Faetooth - Echolalia [Lyric Video]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5s-UQ2Q0KZ0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Faetooth - Echolalia [Lyric Video]""></iframe>', 'author_name': 'Dune Altar', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5s-UQ2Q0KZ0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/dunealtar'}}",Faetooth,Echolalia,Faetooth,Echolalia,doom metal,youtube,,https://www.youtube.com/watch?v=5s-UQ2Q0KZ0,5s-UQ2Q0KZ0,,,,Faetooth - Echolalia [Lyric Video],Dune Altar,2022-08-26T06:11:28Z,PT5M7S,1589,https://i.ytimg.com/vi/5s-UQ2Q0KZ0/hqdefault.jpg,88,10,,1.59K,88,10,05:07,2022-08-26,5
Kanako Wada - Birthday Minus One [City Pop] (1987),和田加奈子 - 誕生日はマイナス1 (1987) Kanako Wada - Tanjōbi Wa Minus Ichi,2022-09-18,0.7,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '和田加奈子 - 誕生日はマイナス1 (1987) Kanako Wada - Tanjōbi Wa Minus Ichi', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Qzla2WelnBg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""和田加奈子 - 誕生日はマイナス1 (1987) Kanako Wada - Tanjōbi Wa Minus Ichi""></iframe>', 'author_name': 'Jerry Zard', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Qzla2WelnBg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/JerryZard'}}",Kanako Wada,Birthday Minus One,和田加奈子,誕生日はマイナス1,city pop,youtube,,https://www.youtube.com/watch?v=Qzla2WelnBg,Qzla2WelnBg,,,,和田加奈子 - 誕生日はマイナス1 (1987) Kanako Wada - Tanjōbi Wa Minus Ichi,Jerry Zard,2019-05-19T06:09:19Z,PT3M49S,76972,https://i.ytimg.com/vi/Qzla2WelnBg/hqdefault.jpg,1473,64,,77K,1.47K,64,03:49,2019-05-19,5
Mobile - Out Of My Head [Alternative Rock] (2006),Mobile - Out Of My Head,2022-09-19,0.7,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mobile - Out Of My Head', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/IOwfNN7iQlY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mobile - Out Of My Head""></iframe>', 'author_name': 'MobileVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IOwfNN7iQlY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/MobileVEVO'}}",Mobile,Out Of My Head,Mobile,Out Of My Head,alternative rock,youtube,,https://www.youtube.com/watch?v=IOwfNN7iQlY,IOwfNN7iQlY,,,,Mobile - Out Of My Head,MobileVEVO,2009-06-16T22:28:55Z,PT3M36S,186558,https://i.ytimg.com/vi/IOwfNN7iQlY/hqdefault.jpg,1691,192,"['Mobile', 'Interscope', 'Rock']",187K,1.69K,192,03:36,2009-06-16,5
Yantras - Crowded Loneliness [Doom / Shoegaze] (2021),YANTRAS - Crowded Loneliness,2022-09-16,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'YANTRAS - Crowded Loneliness', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/LhHA6iBNO1s?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""YANTRAS - Crowded Loneliness""></iframe>', 'author_name': 'yantras-official', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/LhHA6iBNO1s/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCMHi_Yz9KXmTJswXhOUSuLw'}}",Yantras,Crowded Loneliness,YANTRAS,Crowded Loneliness,"doom, shoegaze",youtube,,https://www.youtube.com/watch?v=LhHA6iBNO1s,LhHA6iBNO1s,,,,YANTRAS - Crowded Loneliness,yantras-official,2021-10-21T22:00:06Z,PT8M29S,189,https://i.ytimg.com/vi/LhHA6iBNO1s/hqdefault.jpg,7,2,,189,7,2,08:29,2021-10-21,5
Lecx Stacy — Wished Well [indie folk] (2022),Lecx Stacy - Wished Well (lyric video),2022-09-18,0.84,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Lecx Stacy - Wished Well (lyric video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SGQWG1CbnZs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Lecx Stacy - Wished Well (lyric video)""></iframe>', 'author_name': 'Lecx Stacy', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SGQWG1CbnZs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCi79V9qohe7_L811vu7Ahog'}}",Lecx Stacy,Wished Well,Lecx Stacy,Wished Well,indie folk,youtube,,https://www.youtube.com/watch?v=SGQWG1CbnZs,SGQWG1CbnZs,,,,Lecx Stacy - Wished Well (lyric video),Lecx Stacy,2022-09-15T04:00:18Z,PT2M48S,118,https://i.ytimg.com/vi/SGQWG1CbnZs/hqdefault.jpg,11,2,,118,11,2,02:48,2022-09-15,4
Slum Village - Tainted [Hip-Hop 2002],Slum Village   Tainted Official Video,2022-09-19,0.63,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Slum Village   Tainted Official Video', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/RARmo44oKm4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Slum Village   Tainted Official Video""></iframe>', 'author_name': 'OfficialSlumVillage', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/RARmo44oKm4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/OfficialSlumVillage'}}",Slum Village,Tainted,,,hip hop 2002,youtube,,https://www.youtube.com/watch?v=RARmo44oKm4,RARmo44oKm4,,,,Slum Village   Tainted Official Video,OfficialSlumVillage,2012-12-01T21:55:32Z,PT4M6S,329639,https://i.ytimg.com/vi/RARmo44oKm4/hqdefault.jpg,6902,282,"['slum village', 'j dilla', 'common', 'jay dee', 't3', 'illa j', 'black milk', 'young rj', 'br gunna', 'd-12', 'j-88', 'detroit hip hop', 'class hip hop']",330K,6.9K,282,04:06,2012-12-01,4
Fall Out Boy - Disloyal Order Of Water Buffaloes [Pop Punk],Fall Out Boy - Disloyal Order Of Water Buffaloes,2022-09-20,0.67,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Fall Out Boy - Disloyal Order Of Water Buffaloes', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/IW44bkHON8c?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Fall Out Boy - Disloyal Order Of Water Buffaloes""></iframe>', 'author_name': 'musicmadmatt', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IW44bkHON8c/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/musicmadmatt'}}",Fall Out Boy,Disloyal Order Of Water Buffaloes,Fall Out Boy,Disloyal Order Of Water Buffaloes,pop punk,youtube,,https://www.youtube.com/watch?v=IW44bkHON8c,IW44bkHON8c,,,,Fall Out Boy - Disloyal Order Of Water Buffaloes,musicmadmatt,2009-01-19T02:00:32Z,PT4M22S,1432086,https://i.ytimg.com/vi/IW44bkHON8c/hqdefault.jpg,7406,508,"['Fall', 'Out', 'Boy', 'Disloyal', 'Order', 'Of', 'Water', 'Buffaloes', 'Folie', 'Deux', 'Lyrics']",1.43M,7.41K,508,04:22,2009-01-19,4
Julia Lange - Asturias by Isaac Albéniz [classic guitar],Julia Lange plays Asturias by Isaac Albéniz | D'Addario - Classical Guitar,2022-09-19,0.7,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Julia Lange plays Asturias by Isaac Albéniz | D'Addario - Classical Guitar"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/OwLE_JyHIZk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Julia Lange plays Asturias by Isaac Albéniz | D\'Addario - Classical Guitar""></iframe>', 'author_name': 'SiccasGuitars', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OwLE_JyHIZk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/SiccasGuitars'}}",Julia Lange,Asturias by Isaac Albéniz,Julia Lange plays Asturias by Isaac Albéniz,D'Addario - Classical Guitar,classic guitar,youtube,,https://www.youtube.com/watch?v=OwLE_JyHIZk,OwLE_JyHIZk,,,,Julia Lange plays Asturias by Isaac Albéniz | D'Addario - Classical Guitar,SiccasGuitars,2020-05-10T17:00:11Z,PT7M10S,86558,https://i.ytimg.com/vi/OwLE_JyHIZk/hqdefault.jpg,3291,225,"['classical guitar', 'ana vidovic', 'asturias', 'bach guitar', 'guitar music', 'recuerdos de la alhambra', 'asturias guitar', 'guitar classic', 'ana vidovic asturias', 'guitare classique', 'guitar', 'asturias isaac albeniz', 'capricho arabe', 'guitar classical music', 'bach', 'la catedral', 'tarrega', 'albeniz', 'francisco tarrega', 'isaac albeniz', 'tango en skai', 'baroque guitar', 'siccas guitars', 'alhambra guitar', 'bach classical guitar', 'anna vidovich', 'Julia Lange', 'Julia Lange Asturias', 'Julia Lange Guitar', 'Asturias']",86.6K,3.29K,225,07:10,2020-05-10,4
Brazos - The Shining [dream pop / indie folk] (2022),Brazos - The Shining (lyric video),2022-09-16,0.83,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Brazos - The Shining (lyric video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/-jfFASRmgSU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Brazos - The Shining (lyric video)""></iframe>', 'author_name': 'Brazos', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/-jfFASRmgSU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCgUwDJUuDZrYlpBR9lB_SaA'}}",Brazos,The Shining,Brazos,The Shining,"dream pop, indie folk",youtube,,https://www.youtube.com/watch?v=-jfFASRmgSU,-jfFASRmgSU,,,,Brazos - The Shining (lyric video),Brazos,2022-06-22T16:13:54Z,PT5M20S,177,https://i.ytimg.com/vi/-jfFASRmgSU/hqdefault.jpg,15,2,,177,15,2,05:20,2022-06-22,4
