r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Girl Scout -- Do You Remember Sally Moore? [Alternative / Indie Rock] (2022),Girl Scout - Do You Remember Sally Moore? (Official Video),2022-09-22,0.79,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Girl Scout - Do You Remember Sally Moore? (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/snfHSCnrJyk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Girl Scout - Do You Remember Sally Moore? (Official Video)""></iframe>', 'author_name': 'Girl Scout', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/snfHSCnrJyk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC6bNy0DFiiZtbpWk6Zd738w'}}",Girl Scout,Do You Remember Sally Moore?,Girl Scout,Do You Remember Sally Moore?,"alternative, indie rock",youtube,,https://www.youtube.com/watch?v=snfHSCnrJyk,snfHSCnrJyk,,,,Girl Scout - Do You Remember Sally Moore? (Official Video),Girl Scout,2022-09-20T22:00:19Z,PT2M45S,721,https://i.ytimg.com/vi/snfHSCnrJyk/hqdefault.jpg,25,5,,721,25,5,02:45,2022-09-20,13
UNI and The Urchins - Doll Parts [Electronic Pop] (2022),"UNI and The Urchins - ""DOLL PARTS"" (Official Video)",2022-09-19,0.76,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'UNI and The Urchins - ""DOLL PARTS"" (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/acHiln-9C-M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""UNI and The Urchins - ""DOLL PARTS"" (Official Video)""></iframe>', 'author_name': 'UNI and The Urchins', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/acHiln-9C-M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/UNIandTheUrchins'}}",UNI and The Urchins,Doll Parts,UNI and The Urchins,DOLL PARTS,electronic pop,youtube,,https://www.youtube.com/watch?v=acHiln-9C-M,acHiln-9C-M,,,,"UNI and The Urchins - ""DOLL PARTS"" (Official Video)",UNI and The Urchins,2022-09-14T15:37:12Z,PT3M34S,112206,https://i.ytimg.com/vi/acHiln-9C-M/hqdefault.jpg,157,34,,112K,157,34,03:34,2022-09-14,13
Tough Love - We Can Get Close [tech house] (2020),Tough Love - We Can Get Close (Original Mix),2022-09-21,0.71,12.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tough Love - We Can Get Close (Original Mix)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/hu921gU428I?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tough Love - We Can Get Close (Original Mix)""></iframe>', 'author_name': 'Repopulate Mars', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hu921gU428I/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/RepopulateMars'}}",Tough Love,We Can Get Close,Tough Love,We Can Get Close,tech house,youtube,,https://www.youtube.com/watch?v=hu921gU428I,hu921gU428I,,,,Tough Love - We Can Get Close (Original Mix),Repopulate Mars,2020-07-17T18:49:19Z,PT6M14S,2741,https://i.ytimg.com/vi/hu921gU428I/hqdefault.jpg,85,1,,2.74K,85,1,06:14,2020-07-17,12
"Spirit Pure - ""Toe the Line"" [bedroom pop] (2022)",Spirit Pure - Toe The Line,2022-09-20,0.8,12.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Spirit Pure - Toe The Line', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/pfT2iAD-alE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Spirit Pure - Toe The Line""></iframe>', 'author_name': 'The Daily Dose', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/pfT2iAD-alE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TheDailyDoseMusic'}}",Spirit Pure,Toe the Line,Spirit Pure,Toe The Line,bedroom pop,youtube,,https://www.youtube.com/watch?v=pfT2iAD-alE,pfT2iAD-alE,,,,Spirit Pure - Toe The Line,The Daily Dose,2022-09-19T22:00:19Z,PT2M44S,1951,https://i.ytimg.com/vi/pfT2iAD-alE/hqdefault.jpg,129,7,"['the daily dose', 'indie music', 'daily dose', 'daily dose music', 'spirit', 'pure', 'toe', 'toe the line', 'spirit pure', 'spirit pure toe the line', 'spirit pure music']",1.95K,129,7,02:44,2022-09-19,12
The Sugarhill Gang - Rapper's Delight [Hip-Hop],The Sugarhill Gang - Rapper's Delight,2022-09-22,0.78,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""The Sugarhill Gang - Rapper's Delight"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/N_uhrxJmxwU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Sugarhill Gang - Rapper\'s Delight""></iframe>', 'author_name': 'MoondogMayne', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/N_uhrxJmxwU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/MoondogMayne'}}",The Sugarhill Gang,Rappers Delight,The Sugarhill Gang,Rapper's Delight,hip hop,youtube,,https://www.youtube.com/watch?v=N_uhrxJmxwU,N_uhrxJmxwU,,,,The Sugarhill Gang - Rapper's Delight,MoondogMayne,2009-01-18T06:17:05Z,PT5M45S,1141369,https://i.ytimg.com/vi/N_uhrxJmxwU/hqdefault.jpg,2385,307,"['Sugarhill Gang', 'Melle Mel', 'Sinbad', 'Rappers Delight']",1.14M,2.38K,307,05:45,2009-01-18,11
Black Flower - Future Flora [Psychedelic/AfroBeat Jazz] (2019),Future Flora,2022-09-20,0.77,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Future Flora', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/X4MbMMC2dUY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Future Flora""></iframe>', 'author_name': 'Black Flower - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/X4MbMMC2dUY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCeHVM8IywZDiUCMZqSvakvg'}}",Black Flower,Future Flora,,,"psychedelic, afrobeat jazz",youtube,,https://www.youtube.com/watch?v=X4MbMMC2dUY,X4MbMMC2dUY,,,,Future Flora,Black Flower - Topic,2019-04-11T10:28:14Z,PT13M23S,12118,https://i.ytimg.com/vi/X4MbMMC2dUY/hqdefault.jpg,264,10,"['Black', 'Flower', 'Future', 'Flora']",12.1K,264,10,13:23,2019-04-11,11
Big Star - Watch The Sunrise [Rock],Big Star - Watch The Sunrise (from #1 Record) (Official Audio),2022-09-22,0.87,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Big Star - Watch The Sunrise (from #1 Record) (Official Audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/gIyPrj2B4ik?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Big Star - Watch The Sunrise (from #1 Record) (Official Audio)""></iframe>', 'author_name': 'Big Star', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/gIyPrj2B4ik/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/BigStarBand'}}",Big Star,Watch The Sunrise,Big Star,Watch The Sunrise,rock,youtube,,https://www.youtube.com/watch?v=gIyPrj2B4ik,gIyPrj2B4ik,,,,Big Star - Watch The Sunrise (from #1 Record) (Official Audio),Big Star,2022-08-11T20:48:16Z,PT3M45S,505,https://i.ytimg.com/vi/gIyPrj2B4ik/hqdefault.jpg,13,0,"['Big Star', 'big star', 'bigstar', 'big star band', 'alex chilton', 'jody stephens', 'thirteen', '#1 record', 'power pop', 'memphis']",505,13,0,03:45,2022-08-11,11
Sun Square - Half Brained [Grunge Metal] (2022),Sun Square - Half Brained (OFFICIAL VIDEO),2022-09-22,0.75,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Sun Square - Half Brained (OFFICIAL VIDEO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/8NzUyGKbZy8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Sun Square - Half Brained (OFFICIAL VIDEO)""></iframe>', 'author_name': 'Sun Square', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/8NzUyGKbZy8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCbHZojwcBZpJHhiPvOvrIfQ'}}",Sun Square,Half Brained,Sun Square,Half Brained,grunge metal,youtube,,https://www.youtube.com/watch?v=8NzUyGKbZy8,8NzUyGKbZy8,,,,Sun Square - Half Brained (OFFICIAL VIDEO),Sun Square,2022-09-22T18:00:17Z,PT4M39S,248,https://i.ytimg.com/vi/8NzUyGKbZy8/hqdefault.jpg,37,13,"['Rock', 'Metal', 'Grunge', 'Punk', 'Barcelona', 'NewRock', 'AlternativeRock']",248,37,13,04:39,2022-09-22,9
Barren Womb -- Hairy Palms [post-hardcore] (2020),Hairy Palms,2022-09-21,0.8,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Hairy Palms', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/739vIltl_2g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Hairy Palms""></iframe>', 'author_name': 'Barren Womb - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/739vIltl_2g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC04z1Y_0CejIJdCZ3ufER7g'}}",Barren Womb,Hairy Palms,,,post-hardcore,youtube,,https://www.youtube.com/watch?v=739vIltl_2g,739vIltl_2g,,,,Hairy Palms,Barren Womb - Topic,2020-05-21T10:01:19Z,PT3M56S,567,https://i.ytimg.com/vi/739vIltl_2g/hqdefault.jpg,13,0,"['Barren Womb', 'Lizard Lounge', 'Hairy Palms']",567,13,0,03:56,2020-05-21,9
Danielle Ponder -- Some Of Us Are Brave [Soul] (2022),Danielle Ponder - Some Of Us Are Brave (Official Music Video),2022-09-21,0.7,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Danielle Ponder - Some Of Us Are Brave (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/GC5UBAoa6nw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Danielle Ponder - Some Of Us Are Brave (Official Music Video)""></iframe>', 'author_name': 'Danielle Ponder', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/GC5UBAoa6nw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/DaniellePonderMusic'}}",Danielle Ponder,Some Of Us Are Brave,Danielle Ponder,Some Of Us Are Brave,soul,youtube,,https://www.youtube.com/watch?v=GC5UBAoa6nw,GC5UBAoa6nw,,,,Danielle Ponder - Some Of Us Are Brave (Official Music Video),Danielle Ponder,2022-07-22T16:00:13Z,PT4M5S,54761,https://i.ytimg.com/vi/GC5UBAoa6nw/hqdefault.jpg,1654,125,,54.8K,1.65K,125,04:05,2022-07-22,9
Dr Steel - Planet X Marks the Spot [Industrial] (2002),Planet X Marks The Spot,2022-09-21,0.76,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Planet X Marks The Spot', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/fdpP4vOMdoo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Planet X Marks The Spot""></iframe>', 'author_name': 'Dr. Steel - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/fdpP4vOMdoo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC0_utHPIhp02yj1-Mp1QHAg'}}",Dr Steel,Planet X Marks the Spot,,,industrial,youtube,,https://www.youtube.com/watch?v=fdpP4vOMdoo,fdpP4vOMdoo,,,,Planet X Marks The Spot,Dr. Steel - Topic,2014-11-06T02:28:59Z,PT3M40S,72270,https://i.ytimg.com/vi/fdpP4vOMdoo/hqdefault.jpg,1068,39,"['Dr. Steel', 'People of Earth', 'Planet X Marks The Spot']",72.3K,1.07K,39,03:40,2014-11-06,9
Foamboy - Better [pop/post-disco?](2021),FOAMBOY // BETTER,2022-09-20,0.71,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'FOAMBOY // BETTER', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/K0z6oDvvRdA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""FOAMBOY // BETTER""></iframe>', 'author_name': 'foamboy', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/K0z6oDvvRdA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCcPKNPA72qRwnXbavWPKTFg'}}",Foamboy,Better,FOAMBOY,BETTER,"pop, post-disco?",youtube,,https://www.youtube.com/watch?v=K0z6oDvvRdA,K0z6oDvvRdA,,,,FOAMBOY // BETTER,foamboy,2021-07-27T15:57:53Z,PT5M29S,6746,https://i.ytimg.com/vi/K0z6oDvvRdA/hqdefault.jpg,143,19,"['Foamboy', 'foamboy', 'foam boy', 'wil', 'bakula', 'monika', 'felice', 'smith', 'katy', 'ohsiek', 'better']",6.75K,143,19,05:29,2021-07-27,9
"R Stevie Moore - Pink litmus paper shirt [diy, rock] (1986)",R. Stevie Moore - Pink Litmus Paper Shirt,2022-09-22,0.68,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'R. Stevie Moore - Pink Litmus Paper Shirt', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/_MylHocGjJU?start=8&feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""R. Stevie Moore - Pink Litmus Paper Shirt""></iframe>', 'author_name': 'rstevie moore', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/_MylHocGjJU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/rsmko'}}",R Stevie Moore,Pink litmus paper shirt,R. Stevie Moore,Pink Litmus Paper Shirt,"diy, rock",youtube,,https://www.youtube.com/watch?v=_MylHocGjJU,_MylHocGjJU,,,,R. Stevie Moore - Pink Litmus Paper Shirt,rstevie moore,2007-05-17T22:41:13Z,PT3M57S,13009,https://i.ytimg.com/vi/_MylHocGjJU/hqdefault.jpg,438,31,"['R.', 'Stevie', 'Moore', 'wardrobe', 'malfunction', 'martin', 'lewis', 'neil', 'innes', 'rutles']",13K,438,31,03:57,2007-05-17,8
Compro Oro — The Lower 9th [Psych Jazz] (2022),Compro Oro  — The Lower 9th (live version),2022-09-23,0.85,8.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Compro Oro  —\xa0The Lower 9th (live version)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/hJM_j-VmAUU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Compro Oro  —\xa0The Lower 9th (live version)""></iframe>', 'author_name': 'Wim Segers', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hJM_j-VmAUU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCnM0M1ASK9qaT9hnbRyIbnQ'}}",Compro Oro,The Lower 9th,Compro Oro,The Lower 9th,psych jazz,youtube,,https://www.youtube.com/watch?v=hJM_j-VmAUU,hJM_j-VmAUU,,,,Compro Oro  — The Lower 9th (live version),Wim Segers,2022-06-17T07:12:56Z,PT5M44S,1055,https://i.ytimg.com/vi/hJM_j-VmAUU/hqdefault.jpg,33,4,,1.06K,33,4,05:44,2022-06-17,8
The Northern Boys - Party Time [rap] (2022),The Northern Boys - Party Time,2022-09-20,0.65,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Northern Boys - Party Time', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/sLLQFLXz6VE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Northern Boys - Party Time""></iframe>', 'author_name': 'Sindhu World', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCs4xFzPXJalS66SjNCcWYxw'}}",The Northern Boys,Party Time,The Northern Boys,Party Time,rap,youtube,,https://www.youtube.com/watch?v=sLLQFLXz6VE,sLLQFLXz6VE,,,,The Northern Boys - Party Time,Sindhu World,2022-09-15T17:00:23Z,PT3M6S,387078,https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg,23065,1110,,387K,23.1K,1.11K,03:06,2022-09-15,7
The Northern Boys - Party Time [rap] (2022),The Northern Boys - Party Time,2022-09-20,0.65,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Northern Boys - Party Time', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/sLLQFLXz6VE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Northern Boys - Party Time""></iframe>', 'author_name': 'Sindhu World', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCs4xFzPXJalS66SjNCcWYxw'}}",The Northern Boys,Party Time,The Northern Boys,Party Time,rap,youtube,,https://www.youtube.com/watch?v=sLLQFLXz6VE,sLLQFLXz6VE,,,,The Northern Boys - Party Time,Sindhu World,2022-09-15T17:00:23Z,PT3M6S,387078,https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg,23065,1110,,387K,23.1K,1.11K,03:06,2022-09-15,7
The Northern Boys - Party Time [Old Man Gangster Rap],The Northern Boys - Party Time,2022-09-23,0.89,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Northern Boys - Party Time', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/sLLQFLXz6VE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Northern Boys - Party Time""></iframe>', 'author_name': 'Sindhu World', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCs4xFzPXJalS66SjNCcWYxw'}}",The Northern Boys,Party Time,The Northern Boys,Party Time,old man gangster rap,youtube,,https://www.youtube.com/watch?v=sLLQFLXz6VE,sLLQFLXz6VE,,,,The Northern Boys - Party Time,Sindhu World,2022-09-15T17:00:23Z,PT3M6S,387078,https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg,23065,1110,,387K,23.1K,1.11K,03:06,2022-09-15,7
The Northern Boys - Party Time [Old Man Gangster Rap],The Northern Boys - Party Time,2022-09-23,0.89,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Northern Boys - Party Time', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/sLLQFLXz6VE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Northern Boys - Party Time""></iframe>', 'author_name': 'Sindhu World', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCs4xFzPXJalS66SjNCcWYxw'}}",The Northern Boys,Party Time,The Northern Boys,Party Time,old man gangster rap,youtube,,https://www.youtube.com/watch?v=sLLQFLXz6VE,sLLQFLXz6VE,,,,The Northern Boys - Party Time,Sindhu World,2022-09-15T17:00:23Z,PT3M6S,387078,https://i.ytimg.com/vi/sLLQFLXz6VE/hqdefault.jpg,23065,1110,,387K,23.1K,1.11K,03:06,2022-09-15,7
The Green Tribe - Steve Buscemi [Indie Pop] (2018),The Green Tribe - Steve Buscemi (Official Music Video),2022-09-23,0.78,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Green Tribe - Steve Buscemi (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/i9WSEbcnFpk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Green Tribe - Steve Buscemi (Official Music Video)""></iframe>', 'author_name': 'The Green Tribe', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/i9WSEbcnFpk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSq3IFs1AbjtF10QWT6dDOw'}}",The Green Tribe,Steve Buscemi,The Green Tribe,Steve Buscemi,indie pop,youtube,,https://www.youtube.com/watch?v=i9WSEbcnFpk,i9WSEbcnFpk,,,,The Green Tribe - Steve Buscemi (Official Music Video),The Green Tribe,2020-09-14T07:15:03Z,PT2M36S,367,https://i.ytimg.com/vi/i9WSEbcnFpk/hqdefault.jpg,34,11,"['The Green Tribe', 'Green Tribe', 'Healthy Eating', 'Steve', 'Buscemi', 'Steve Buscemi', 'New Music', 'Hip. Hop', 'Space Patrol', 'Paw Patrol', 'Music', 'Spotify', 'steve buscemi eyes', 'Reservoir Dogs', 'The King of Staten Island', 'Steve Buscemi Acting', 'Steve Buscemi Animated', 'Animated music video', 'Funny', 'music video', 'steve buscemi funny', 'funny music', 'greentribe', 'mitch schupp', 'beans', 'Hotel Transylvania 3', 'SpongeBob SquarePants', 'Hubie Halloween', 'Song to sing to', 'try not sing challenge']",367,34,11,02:36,2020-09-14,7
"Hieroglyphics - Halo [90’s Hip-Hop] If you liked 93 Till Infinity, this beat is unreal!",Halo,2022-09-23,1.0,7.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Halo', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/wcTUKdMfpeg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Halo""></iframe>', 'author_name': 'Hieroglyphics - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wcTUKdMfpeg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSKxDSomU-eSpmi0DthCzmw'}}",Hieroglyphics,Halo,,,90’s hip hop,youtube,,https://www.youtube.com/watch?v=wcTUKdMfpeg,wcTUKdMfpeg,,,,Halo,Hieroglyphics - Topic,2014-11-08T18:44:54Z,PT4M51S,29282,https://i.ytimg.com/vi/wcTUKdMfpeg/hqdefault.jpg,464,3,"['Hieroglyphics', 'Full', 'Circle', 'Halo']",29.3K,464,3,04:51,2014-11-08,7
