r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Jonathan Scales Fourchestra - The Trap [Jazz Fusion] (2017),Jonathan Scales Fourchestra - The Trap [Official Video],2022-09-18,1.0,6.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Jonathan Scales Fourchestra - The Trap [Official Video]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/FsMFAU6u0LU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Jonathan Scales Fourchestra - The Trap [Official Video]""></iframe>', 'author_name': 'Jonathan Scales', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/FsMFAU6u0LU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/jonathanscalesvideos'}}",Jonathan Scales Fourchestra,The Trap,Jonathan Scales Fourchestra,The Trap,jazz fusion,youtube,,https://www.youtube.com/watch?v=FsMFAU6u0LU,FsMFAU6u0LU,,,,Jonathan Scales Fourchestra - The Trap [Official Video],Jonathan Scales,2017-11-06T02:36:23Z,PT4M41S,23284,https://i.ytimg.com/vi/FsMFAU6u0LU/hqdefault.jpg,653,46,"['jonathan scales', 'steel pan', 'steel pans', 'drums', 'bass guitar', 'bass', 'maison guidry', ""e'lon"", 'asheville', 'north carolina', 'glassworks', 'lexington', 'glassblowing', 'music video', 'lakland', 'zildjian']",23.3K,653,46,04:41,2017-11-06,6
FUBAR - Something Good [Pop-punk/Grunge/Alt-Rock] (2022),Something Good - FUBAR Official Music Video,2022-09-16,0.72,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Something Good - FUBAR Official Music Video', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/eKhXaVkYfBc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Something Good - FUBAR Official Music Video""></iframe>', 'author_name': 'FUBAR', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/eKhXaVkYfBc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCkojsDbGH2vj9QTYVPMWTyQ'}}",FUBAR,Something Good,Something Good,FUBAR,"pop-punk, grunge, alt-rock",youtube,,https://www.youtube.com/watch?v=eKhXaVkYfBc,eKhXaVkYfBc,,,,Something Good - FUBAR Official Music Video,FUBAR,2022-09-16T16:00:25Z,PT2M1S,184,https://i.ytimg.com/vi/eKhXaVkYfBc/hqdefault.jpg,9,5,"['FUBAR', 'Rock', 'Band', 'Rock Band', 'Artist', 'British', 'UK', 'Local', 'Bristol', 'Jake Edwards', 'Matthew Butters', 'Aaron Miles', 'Sam Harbridge', 'Single', 'Music video', 'Video', 'Music', 'Arctic Monkeys', 'Nirvana', 'Bands like', 'Foo Fighters', 'Studio Video', 'Tour', 'Live', 'Something Good', 'Song', 'Grunge']",184,9,5,02:01,2022-09-16,5
Silverchair - Stomping Down Under [grunge],"Silverchair - Stomping Down Under (RARE, bootleg)",2022-09-17,0.65,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Silverchair - Stomping Down Under (RARE, bootleg)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/y0r_LUtQyQo?start=1415&feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Silverchair - Stomping Down Under (RARE, bootleg)""></iframe>', 'author_name': 'slater666', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/y0r_LUtQyQo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC25ePoIhiNVjI1K8TcD4weA'}}",Silverchair,Stomping Down Under,Silverchair,Stomping Down Under,grunge,youtube,,https://www.youtube.com/watch?v=y0r_LUtQyQo,y0r_LUtQyQo,,,,"Silverchair - Stomping Down Under (RARE, bootleg)",slater666,2022-09-16T14:05:35Z,PT52M39S,77,https://i.ytimg.com/vi/y0r_LUtQyQo/hqdefault.jpg,4,1,,77,4,1,52:39,2022-09-16,5
Yantras - Crowded Loneliness [Doom / Shoegaze] (2021),YANTRAS - Crowded Loneliness,2022-09-16,0.86,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'YANTRAS - Crowded Loneliness', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/LhHA6iBNO1s?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""YANTRAS - Crowded Loneliness""></iframe>', 'author_name': 'yantras-official', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/LhHA6iBNO1s/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCMHi_Yz9KXmTJswXhOUSuLw'}}",Yantras,Crowded Loneliness,YANTRAS,Crowded Loneliness,"doom, shoegaze",youtube,,https://www.youtube.com/watch?v=LhHA6iBNO1s,LhHA6iBNO1s,,,,YANTRAS - Crowded Loneliness,yantras-official,2021-10-21T22:00:06Z,PT8M29S,188,https://i.ytimg.com/vi/LhHA6iBNO1s/hqdefault.jpg,7,2,,188,7,2,08:29,2021-10-21,5
Leadbelly - Alabama Bound [Blues/Folk] Some folk blues from 1940 by this blues legend with backing by the Golden Gate Quartet,Lead Belly - Alabama Bound,2022-09-17,0.73,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Lead Belly - Alabama Bound', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/vfBbLuGmWhc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Lead Belly - Alabama Bound""></iframe>', 'author_name': 'mokmok8080', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/vfBbLuGmWhc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/mokmok8080'}}",Leadbelly,Alabama Bound,Lead Belly,Alabama Bound,"blues, folk",youtube,,https://www.youtube.com/watch?v=vfBbLuGmWhc,vfBbLuGmWhc,,,,Lead Belly - Alabama Bound,mokmok8080,2013-02-26T16:51:36Z,PT3M4S,35417,https://i.ytimg.com/vi/vfBbLuGmWhc/hqdefault.jpg,396,25,"['Belly', 'Alabama Bound', 'Lead Belly', 'Alabama']",35.4K,396,25,03:04,2013-02-26,5
Ralph Vaughan Williams - The Lark Ascending [Classical] (1920),Ralph Vaughan Williams - The Lark Ascending,2022-09-17,0.73,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ralph Vaughan Williams - The Lark Ascending', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/UJjwtXf9Q6U?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ralph Vaughan Williams - The Lark Ascending""></iframe>', 'author_name': 'Classical Music11', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UJjwtXf9Q6U/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC5p_ZYS7lMPpiFijxgLtakA'}}",Ralph Vaughan Williams,The Lark Ascending,Ralph Vaughan Williams,The Lark Ascending,classical,youtube,,https://www.youtube.com/watch?v=UJjwtXf9Q6U,UJjwtXf9Q6U,,,,Ralph Vaughan Williams - The Lark Ascending,Classical Music11,2014-09-21T23:24:03Z,PT14M31S,101125,https://i.ytimg.com/vi/UJjwtXf9Q6U/hqdefault.jpg,805,98,"['Ralph Vaughan Williams (Composer)', 'The Lark Ascending (Canonical Version)', 'Music (TV Genre)', 'Classical Music (Musical Genre)', 'England (Country)', 'English music']",101K,805,98,14:31,2014-09-21,5
"Tides From Nebula - Fearflood [post metal, uplifting, heavy, progressive, energetic, synth rock] (2022)",Tides From Nebula - Fearflood (official audio),2022-09-15,0.78,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tides From Nebula - Fearflood (official audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/bTESBFUaEPI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tides From Nebula - Fearflood (official audio)""></iframe>', 'author_name': 'Tides From Nebula', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/bTESBFUaEPI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TidesFromNebula'}}",Tides From Nebula,Fearflood,Tides From Nebula,Fearflood,"post metal, uplifting, heavy, progressive, energetic, synth rock",youtube,,https://www.youtube.com/watch?v=bTESBFUaEPI,bTESBFUaEPI,,,,Tides From Nebula - Fearflood (official audio),Tides From Nebula,2022-09-07T18:00:12Z,PT6M7S,3053,https://i.ytimg.com/vi/bTESBFUaEPI/hqdefault.jpg,194,39,,3.05K,194,39,06:07,2022-09-07,5
"Gestures And Sounds -- To: Rivers, From: Chomp [indie rock/folk punk/alternative rock] (2017)","Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)",2022-09-15,0.68,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/OEQbgTWzgQ0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)""></iframe>', 'author_name': 'pondhopper', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OEQbgTWzgQ0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/pondhopperband'}}",Gestures And Sounds,"To: Rivers, From: Chomp",Gestures & Sounds,"To: Rivers, From: Chomp","indie rock, folk punk, alternative rock",youtube,,https://www.youtube.com/watch?v=OEQbgTWzgQ0,OEQbgTWzgQ0,,,,"Gestures & Sounds - To: Rivers, From: Chomp (Official Music Video)",pondhopper,2017-08-25T17:39:47Z,PT3M32S,14095,https://i.ytimg.com/vi/OEQbgTWzgQ0/hqdefault.jpg,94,10,"['Music video', 'Gestures', 'Sounds', 'Best new music', ""Bill Nye thinks we're a Band"", 'Fender Jazz Bass', 'Martin GPCPA4', 'Paiste Cymbals', 'Music Video Effects', 'C4D', 'Octane', 'cinema 4D', 'After Effects', 'gesturesandsounds', 'gestures&Sounds', 'Underground Indie Rock', 'Bill Nye', 'Underground Band 2017', 'Lombardo', 'TO: Rivers', 'From: Chomp', 'TO: RIVERS FROM: CHOMP', 'Animated', 'Animated Music Video', 'Upright Piano', 'Indie Folk', 'Erik Fashingbauer', 'Jory Federighi', 'Brian Legoo', 'Jeremy Lombardo', 'New Music']",14.1K,94,10,03:32,2017-08-25,5
Ferocious Dog -- Hell hounds [celtic folk punk] (2008),Ferocious Dog - Hell hounds (Official Music Video),2022-09-15,0.71,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ferocious Dog - Hell hounds (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/3xDc5z6RzFw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ferocious Dog - Hell hounds (Official Music Video)""></iframe>', 'author_name': 'HeadstockFilms', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/3xDc5z6RzFw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/HeadstockFilms'}}",Ferocious Dog,Hell hounds,Ferocious Dog,Hell hounds,celtic folk punk,youtube,,https://www.youtube.com/watch?v=3xDc5z6RzFw,3xDc5z6RzFw,,,,Ferocious Dog - Hell hounds (Official Music Video),HeadstockFilms,2012-10-21T17:57:22Z,PT3M29S,180103,https://i.ytimg.com/vi/3xDc5z6RzFw/hqdefault.jpg,969,65,"['ferocious', 'dog', 'hell', 'hounds', 'official', 'music', 'video', 'folk', 'punk', 'celtic', 'fiddle', 'rock', 'Rock Music (Musical Genre)', 'Celtic Music (Musical Genre)', 'rock music', 'Band', 'Live', 'Ireland', 'Alternative', 'Live Music', 'Pop Music', 'Dublin', 'Indie', 'Indie Rock (Musical Genre)']",180K,969,65,03:29,2012-10-21,5
Son Cesano - Monus Bonus [instrumental psychedelic / stoner rock] (2022),Son Cesano - Monus Bonus (Single 2022),2022-09-17,1.0,5.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Son Cesano - Monus Bonus (Single 2022)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5sInQcz_dwg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Son Cesano - Monus Bonus (Single 2022)""></iframe>', 'author_name': '666MrDoom', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5sInQcz_dwg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/666MrDoom'}}",Son Cesano,Monus Bonus,Son Cesano,Monus Bonus,"instrumental psychedelic, stoner rock",youtube,,https://www.youtube.com/watch?v=5sInQcz_dwg,5sInQcz_dwg,,,,Son Cesano - Monus Bonus (Single 2022),666MrDoom,2022-09-17T10:00:04Z,PT7M16S,1065,https://i.ytimg.com/vi/5sInQcz_dwg/hqdefault.jpg,97,6,"['heavy', 'stoner', 'doom', 'metal', 'rock', 'new', 'album', '2018', '2019', '2020', '2014', '2015', '2016', '2017', '666mrdoom', 'full album 2021', 'doom metal', 'stoner rock', '2022', '2023', '2024']",1.06K,97,6,07:16,2022-09-17,5
Hyooman - Half brain [Indie rock/ Indie pop] (2021),Half Brain,2022-09-14,0.6,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Half Brain', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/HN9oWJ1v0WY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Half Brain""></iframe>', 'author_name': 'Hyooman - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/HN9oWJ1v0WY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCPAyLTlRYHAkfSmSnCpH8AA'}}",Hyooman,Half brain,,,"indie rock, indie pop",youtube,,https://www.youtube.com/watch?v=HN9oWJ1v0WY,HN9oWJ1v0WY,,,,Half Brain,Hyooman - Topic,2021-05-20T12:06:28Z,PT3M3S,150,https://i.ytimg.com/vi/HN9oWJ1v0WY/hqdefault.jpg,2,0,"['Hyooman', 'Half Brain']",150,2,0,03:03,2021-05-20,4
Incognito -- Fountain of Life ft. Imaani [Jazz/Soul] (1997),Fountain Of Life,2022-09-15,0.76,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Fountain Of Life', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/qjjY3keoLoI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Fountain Of Life""></iframe>', 'author_name': 'Incognito - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/qjjY3keoLoI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCTh7vJR4bSmQsvLstYlzqRA'}}",Incognito,Fountain of Life ft. Imaani,,,"jazz, soul",youtube,,https://www.youtube.com/watch?v=qjjY3keoLoI,qjjY3keoLoI,,,,Fountain Of Life,Incognito - Topic,2020-02-28T07:20:25Z,PT5M21S,13379,https://i.ytimg.com/vi/qjjY3keoLoI/hqdefault.jpg,246,4,"['Incognito', 'インコグニート', 'Imaani', 'Beneath The Surface', 'Fountain Of Life']",13.4K,246,4,05:21,2020-02-28,4
y0lksnorter - all my friends are dead or on meth [folk/uke] (2022),all my friends are dead or on meth,2022-09-17,0.83,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'all my friends are dead or on meth', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/53z3I-H2K8Y?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""all my friends are dead or on meth""></iframe>', 'author_name': 'y0lksnorter', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/53z3I-H2K8Y/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC7TwIgd_j660uX2Y0TcL0nw'}}",y0lksnorter,all my friends are dead or on meth,,,"folk, uke",youtube,,https://www.youtube.com/watch?v=53z3I-H2K8Y,53z3I-H2K8Y,,,,all my friends are dead or on meth,y0lksnorter,2022-09-17T22:35:30Z,PT2M28S,28,https://i.ytimg.com/vi/53z3I-H2K8Y/hqdefault.jpg,1,0,,28,1,0,02:28,2022-09-17,4
Rahul - Anecdote [Hip hop] (2021),ANECDOTE,2022-09-18,0.71,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'ANECDOTE', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/GH0i7uVeDBs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""ANECDOTE""></iframe>', 'author_name': 'Rahul - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/GH0i7uVeDBs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCEzUlQqjqrU8xrDNVmi-fXg'}}",Rahul,Anecdote,,,hip hop,youtube,,https://www.youtube.com/watch?v=GH0i7uVeDBs,GH0i7uVeDBs,,,,ANECDOTE,Rahul - Topic,2021-10-19T10:01:56Z,PT2M2S,20424,https://i.ytimg.com/vi/GH0i7uVeDBs/hqdefault.jpg,1548,0,"['Rahul', 'Rahul Singh', 'ANECDOTE']",20.4K,1.55K,0,02:02,2021-10-19,4
Gunna Chorna - Fayno [Hip-Hop] (2022),Gunna Chorna – Файно,2022-09-15,0.83,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Gunna Chorna – Файно', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/jQVcrs_iux8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Gunna Chorna – Файно""></iframe>', 'author_name': 'Gunna Chorna', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/jQVcrs_iux8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCRJTuH8Hs93Aay4yEGUgr6w'}}",Gunna Chorna,Fayno,Gunna Chorna,Файно,hip hop,youtube,,https://www.youtube.com/watch?v=jQVcrs_iux8,jQVcrs_iux8,,,,Gunna Chorna – Файно,Gunna Chorna,2022-08-18T09:00:05Z,PT2M8S,167949,https://i.ytimg.com/vi/jQVcrs_iux8/hqdefault.jpg,6406,475,"['українська музика 2022', 'укр реп 2022', 'український реп', 'реперка', 'українська реперка', 'етно музика', 'фолькова музика', 'сопілка', 'нова українська музика', 'Галицький флоу', 'Галицький хiп хоп', 'українськiй реп', 'етно', 'етно реп', 'gunna chorna', 'ганна чорна', 'ganna chorna', 'дівочий хіп хоп', 'файно', 'ганна чорна файно', 'gunna chorna файно', 'жіночий реп', 'жіночий хіп хоп']",168K,6.41K,475,02:08,2022-08-18,4
Young Ejecta - Build A Fire [Synthpop] (2017),Forza Horizon 4 Soundtrack | Build A Fire - Young Ejecta,2022-09-14,0.67,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Forza Horizon 4 Soundtrack | Build A Fire - Young Ejecta', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/zNFwaINcsLk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Forza Horizon 4 Soundtrack | Build A Fire - Young Ejecta""></iframe>', 'author_name': 'Gs Gaming Soundtracks', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zNFwaINcsLk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/EveryGameSoundtrack'}}",Young Ejecta,Build A Fire,Forza Horizon 4 Soundtrack | Build A Fire,Young Ejecta,synthpop,youtube,,https://www.youtube.com/watch?v=zNFwaINcsLk,zNFwaINcsLk,,,,Forza Horizon 4 Soundtrack | Build A Fire - Young Ejecta,Gs Gaming Soundtracks,2018-09-24T15:50:51Z,PT3M51S,162429,https://i.ytimg.com/vi/zNFwaINcsLk/hqdefault.jpg,2020,97,"['Soundtrack', 'OST', 'Official', 'Forza', 'Forza Horizon', 'Forza Horizon 4', 'Forza Horizon Soundtrack', 'Forza Horizon 4 Soundtrack', 'Forza Horizon 4 Radio', 'Forza Horizon 4 Horizon Pulse', 'Build A Fire', 'Young Ejecta', 'Forza Horizon 4 Build A Fire']",162K,2.02K,97,03:51,2018-09-24,4
Bad Sidekick -- Lemon Eyes [indie rock] (2022),Bad Sidekick- Lemon Eyes (Official Video),2022-09-15,0.83,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bad Sidekick- Lemon Eyes (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/gkIUlcdawRo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bad Sidekick- Lemon Eyes (Official Video)""></iframe>', 'author_name': 'Bad Sidekick', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/gkIUlcdawRo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC3nCZRrLx1FY-hg3iDhBoOw'}}",Bad Sidekick,Lemon Eyes,Bad Sidekick,Lemon Eyes,indie rock,youtube,,https://www.youtube.com/watch?v=gkIUlcdawRo,gkIUlcdawRo,,,,Bad Sidekick- Lemon Eyes (Official Video),Bad Sidekick,2022-08-03T10:54:35Z,PT3M49S,880,https://i.ytimg.com/vi/gkIUlcdawRo/hqdefault.jpg,40,4,,880,40,4,03:49,2022-08-03,4
bronze -- heavier [glitchy noise rap] (2022),HEAVIER,2022-09-16,0.84,4.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'HEAVIER', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/z-YlCjTN6dY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""HEAVIER""></iframe>', 'author_name': 'Bronze - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/z-YlCjTN6dY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCd49Bgqci4fdrtE9BLO9n8A'}}",bronze,heavier,,,glitchy noise rap,youtube,,https://www.youtube.com/watch?v=z-YlCjTN6dY,z-YlCjTN6dY,,,,HEAVIER,Bronze - Topic,2022-09-09T04:01:10Z,PT2M30S,89,https://i.ytimg.com/vi/z-YlCjTN6dY/hqdefault.jpg,3,0,"['Bronze', 'Rob GF', 'BBRC', 'HEAVY', 'HEAVIER']",89,3,0,02:30,2022-09-09,4
